,lq,ss,emp,ind,state,county
970,-5.947556555220771,8.81198558317369,3392,3,Ohio,Adams
971,3.813295831378305,-8.494537356955474,3118,2,Ohio,Adams
972,-0.6465100185871788,-1.2724347612556464,4845,1,Ohio,Adams
973,6.334871894067565,-0.7710919423713319,2335,1,Ohio,Adams
974,10.084360929510808,-0.9823148814660614,1173,3,Ohio,Adams
975,-3.840594656162027,-1.2614361363648772,1123,1,Ohio,Adams
976,-4.437818782670375,-0.06465576085856761,3413,4,Ohio,Adams
977,-7.184269946614217,-5.556799439897847,3114,1,Ohio,Adams
978,-2.8614770702979233,-1.0415994764581094,2486,1,Ohio,Adams
979,-4.292152693702302,-3.0837575866947904,2670,4,Ohio,Adams
980,0.15702639742606106,-5.356884839596395,4140,5,Ohio,Adams
981,-2.867400901602416,-2.3848133450888778,4725,5,Ohio,Adams
982,-4.169595684689719,-8.381628874034622,1914,1,Ohio,Adams
983,4.387510816767111,-11.395689023183698,1674,5,Ohio,Adams
984,-7.62728138690871,-0.20711335397762298,2264,3,Ohio,Adams
985,0.5986477189080617,-2.9367210155201775,1180,5,Ohio,Adams
986,-4.4356503631309,-0.17188490832142034,1171,4,Ohio,Adams
987,2.346211029219786,2.01994830840007,1171,5,Ohio,Adams
988,6.311569280333384,4.437681037730117,4926,4,Ohio,Adams
989,-3.8185895205444362,1.784288178879502,1617,2,Ohio,Adams
990,0.6461974436389082,1.7288055541960916,3271,3,Ohio,Adams
991,-0.927242805600921,-1.0448566328653954,4044,2,Ohio,Adams
992,-6.796534397258579,4.379041587854379,2053,1,Ohio,Adams
993,-0.5552749415483693,-4.325969597032955,4260,2,Ohio,Adams
994,-0.265276968327127,-2.631887269432667,4845,4,Ohio,Adams
995,0.4772249226770482,-6.323215545408467,1480,5,Ohio,Adams
996,-3.1903933809202742,0.41039448443293725,2563,4,Ohio,Adams
997,-1.4348461981391205,-3.1515389987615126,2574,2,Ohio,Adams
998,-8.885665669058811,0.5737777220044789,1038,5,Ohio,Adams
999,-4.148684452879141,0.14607308194996205,4349,2,Ohio,Adams
1000,1.335776078258788,7.170144936068198,3621,5,Ohio,Adams
1001,3.354843323989182,-4.6778447364536895,4995,5,Ohio,Adams
1002,-4.533888944751624,-0.5413198831400472,1538,1,Ohio,Adams
1003,-1.3717158234002942,-1.5496948148320102,2947,2,Ohio,Adams
1004,-0.6316800492555967,4.462107699037665,1796,1,Ohio,Adams
1005,-0.7911203197734027,-2.046553389507894,2653,4,Ohio,Adams
1006,1.2446415118023415,-6.1449636432910575,3838,2,Ohio,Adams
1007,-12.908465782301416,-7.618629958966594,3668,2,Ohio,Adams
1008,-2.2959444208854354,-0.8510690405159694,4033,3,Ohio,Adams
1009,-0.5657983925194106,4.081205203112836,2915,1,Ohio,Adams
1010,-8.001982093722233,-1.5731064465124789,4041,2,Ohio,Adams
1011,8.043914242064261,2.181020858396736,1501,3,Ohio,Adams
1012,-1.0306443965709922,-1.288289902244902,4014,3,Ohio,Adams
1013,7.380428470173577,-3.9696960227399765,3524,4,Ohio,Adams
1014,-6.743138130998464,3.9026157740567093,1334,4,Ohio,Adams
1015,-7.443800729151962,-9.821552427552687,1370,4,Ohio,Adams
1016,-0.6544866742059086,-3.122550492708023,3056,3,Ohio,Adams
1017,-12.072130176971939,-0.3271424901502047,3599,3,Ohio,Adams
1018,-0.7102064562434389,-4.875384569295786,1694,3,Ohio,Adams
1019,-1.416684607982492,0.2386160929558534,4381,1,Ohio,Adams
1020,4.093991689252608,2.760431475024869,4534,4,Ohio,Adams
1021,2.2062480469905825,-1.6535613804932106,3167,3,Ohio,Adams
1022,-4.504864099310204,-2.283529246388377,4594,2,Ohio,Adams
1023,-8.584979928621468,-2.6137231458042915,2443,5,Ohio,Adams
1024,8.27383132805978,-3.656266880224356,4475,5,Ohio,Adams
1025,-6.7526901233909005,-1.4651498142481179,3703,2,Ohio,Adams
1026,-8.273147342416795,-2.665617944137195,4070,4,Ohio,Adams
1027,-8.509136356768671,-1.8424982182033407,4792,2,Ohio,Adams
1028,4.703831893219988,9.447200097200668,1565,3,Ohio,Adams
1029,-5.113401226549112,-4.268384463101395,4177,4,Ohio,Adams
1030,-6.522226797083605,-0.08122618230757817,4910,2,Ohio,Adams
1031,-1.173861044579916,-0.4588544634406224,4756,2,Ohio,Adams
1032,-3.241668263343746,7.061237873120181,1272,5,Ohio,Adams
1033,-6.068572764717482,-4.934379165396949,3193,5,Ohio,Adams
1034,2.523948801870878,-1.1593595198084001,1876,1,Ohio,Adams
1035,4.391892952587969,-3.839942410706732,1954,3,Ohio,Adams
1036,3.9119050536392015,0.0076143828166921335,1605,2,Ohio,Adams
1037,2.6015180179671935,3.040204216740597,3456,2,Ohio,Adams
1038,0.41575318678021134,-3.987978963553541,3207,5,Ohio,Adams
1039,-12.655327999770973,-1.9085598586139434,3275,2,Ohio,Adams
1040,8.015504838261812,2.369869079272571,4556,2,Ohio,Adams
1041,-0.18806473785468247,-1.0113813358768395,4312,4,Ohio,Adams
1042,1.6489385656038489,-0.7707229302952154,1014,2,Ohio,Adams
1043,4.6897739376844125,-4.164619114926221,4402,2,Ohio,Adams
1044,6.600115017291952,5.0460298703305035,1412,1,Ohio,Adams
1045,0.5103880678551551,-2.7168156590128687,1263,4,Ohio,Adams
1046,0.6132769557739217,-2.1259605144577005,4000,5,Ohio,Adams
1047,-5.595345664758316,-2.194602029612227,1346,2,Ohio,Adams
1048,-1.8014614931674389,2.88545153641883,2342,4,Ohio,Adams
1049,-7.124967564886127,3.6637365810559146,1935,3,Ohio,Adams
1050,-6.319643192851368,-1.7380228849291552,2565,4,Ohio,Adams
1051,-7.361446413885147,-0.9736592615232909,1908,2,Ohio,Adams
1052,-2.9361433459837243,1.0261931421630108,2380,3,Ohio,Adams
1053,4.294559127520062,-0.21686883731337137,3252,2,Ohio,Adams
1054,17.025848639741078,2.140863909884697,4940,5,Ohio,Adams
1055,-0.8630021747125192,3.397003288372516,3793,3,Ohio,Adams
1056,-10.090478526536721,-3.552635153685429,1193,3,Ohio,Adams
1057,5.589899979137536,-1.9032443412812436,1529,2,Ohio,Adams
1058,-3.8047032588561627,-1.2075634919768232,4043,5,Ohio,Adams
1059,-5.963651563861952,-2.9641435208925135,3925,3,Ohio,Adams
1060,-0.7409031324616682,-9.983960080175423,1801,3,Ohio,Adams
1061,-9.443747597337365,-4.194043482566657,1860,4,Ohio,Adams
1062,-0.6652210159483594,-4.23757486123794,2396,3,Ohio,Adams
1063,-2.53025313919493,-0.03827465045537881,3589,5,Ohio,Adams
1064,-1.409732559107146,0.7507831162730116,4641,1,Ohio,Adams
1065,0.28849752525502526,0.20865371050589898,2402,2,Ohio,Adams
1066,-1.5950464565551592,0.10724810082530412,4288,5,Ohio,Adams
1067,-1.901971495322645,-4.649244193284021,3010,1,Ohio,Adams
1068,-0.294112886012333,-6.854574900343928,2953,5,Ohio,Adams
1069,0.49240375702676076,2.204439972327399,1253,2,Ohio,Adams
1070,-8.188894761891547,-6.910387641650826,4313,3,Ohio,Adams
1071,-10.57994755211269,6.841144891669848,2480,4,Ohio,Adams
1072,-2.3698283130332887,0.16799344390878534,1937,2,Ohio,Adams
1073,-10.596412939604647,-0.5403884684624326,4384,4,Ohio,Adams
1074,-1.4748111744699748,0.5571807513940936,3645,3,Ohio,Adams
1075,3.632481254093861,-2.8474009626704913,4218,3,Ohio,Adams
1076,1.6426700314962752,1.888083851249689,2079,1,Ohio,Adams
1077,-8.289022440952838,-1.5335040364261416,3888,5,Ohio,Adams
1078,-7.1615747117451125,-4.3517806868886115,2843,1,Ohio,Adams
1079,-0.030192229995467557,0.7763358663429114,2937,5,Ohio,Adams
1080,-4.40778683080106,9.89429396493937,3579,3,Ohio,Adams
1081,-3.8999317703126417,-5.4633004913567165,4778,5,Ohio,Adams
1082,1.5814388874877232,-1.91101780005545,1551,5,Ohio,Adams
1083,-7.923720160745915,4.326851941025157,1571,2,Ohio,Adams
1084,-4.407408259467095,-2.968583283728977,1019,5,Ohio,Adams
1085,-6.8004948565076075,4.436184296006798,3981,4,Ohio,Adams
1086,-8.258776988212134,3.339090638119308,1180,1,Ohio,Adams
1087,-7.142469132026989,-0.9375359159202553,4725,3,Ohio,Adams
1088,2.06477301607847,-1.6937130016620707,1539,4,Ohio,Adams
1089,-1.6890776631054707,2.761136162147342,4705,3,Ohio,Adams
1090,-7.274963773010449,-4.109857017748575,1254,5,Ohio,Adams
1091,-3.386609645557979,2.043585969460345,4920,2,Ohio,Adams
1092,-11.832843842733066,4.607010449141072,1785,1,Ohio,Adams
1093,-6.3998768455019945,3.926613331801727,3126,5,Ohio,Adams
1094,10.89744720920372,3.004632484931415,3045,2,Ohio,Adams
1095,-2.5414630979945034,-4.9122062882661295,4735,3,Ohio,Adams
1096,2.389953562182355,1.7118240767548807,2946,4,Ohio,Adams
1097,-2.3929302508668977,-1.2778562857590647,4036,5,Ohio,Adams
1098,0.0890154114508519,-5.229444132601507,1407,1,Ohio,Adams
1099,1.979548538075044,-1.560483817192246,4428,3,Ohio,Adams
1100,-8.627699585158824,-6.73398089562013,3561,3,Ohio,Adams
1101,-2.1856175436437537,-1.7163248648053218,2495,5,Ohio,Adams
1102,7.473191166498928,-1.4921705424586365,2869,3,Ohio,Adams
1103,-6.773003300319746,1.1527815179805336,3151,5,Ohio,Adams
1104,-5.398639122393316,3.2619123723328327,1014,4,Ohio,Adams
1105,-3.8461476642020105,-6.605280672769724,4585,5,Ohio,Adams
1106,-0.38585556094252005,-6.3104149218884675,1689,4,Ohio,Adams
1107,1.149507181875296,-9.18526355139338,1017,3,Ohio,Adams
1108,5.60446992891194,2.3541344535673194,4370,4,Ohio,Adams
1109,0.9969894008119566,-3.747724213430316,2161,4,Ohio,Adams
1110,-2.372318754790004,-3.2480527823602383,3320,4,Ohio,Adams
1111,5.555002777664883,-1.1771532420252553,2931,2,Ohio,Adams
1112,2.224666132849493,-1.0189470503787474,1331,5,Ohio,Adams
1113,-10.974077097542096,1.73674368301603,3726,3,Ohio,Adams
1114,13.158209442135991,-9.641083516602222,2670,3,Ohio,Adams
1115,8.619528329180403,-1.789437258432289,1453,5,Ohio,Adams
1116,-3.009285336602445,-5.93013066571657,2848,5,Ohio,Adams
1117,0.26746061043085056,5.767358550113063,2820,2,Ohio,Adams
1118,5.946152499975035,1.125151148665616,3538,5,Ohio,Adams
1119,-3.033204756181296,0.407875358002894,2481,5,Ohio,Adams
1120,2.3821107422621157,7.68836840665932,3862,4,Ohio,Adams
1121,4.62747084142886,-1.5848276457736543,1938,3,Ohio,Adams
1122,-8.088955446406647,2.5847800000303534,3361,5,Ohio,Adams
1123,-5.613991121497173,-6.84480498343568,2145,5,Ohio,Adams
1124,3.5284503868634873,-0.1943520516015027,1167,5,Ohio,Adams
1125,0.764886862892983,8.098624027232812,1110,4,Ohio,Adams
1126,3.5427793618836816,0.9920433539563305,3043,5,Ohio,Adams
1127,-2.795408087922308,-4.007419998169696,4691,4,Ohio,Adams
1128,-3.734031265725398,-4.902384156454913,1932,3,Ohio,Adams
1129,-13.991836853500237,-7.295465419212979,3441,2,Ohio,Adams
1130,-8.87600255904466,0.7745499209970439,4588,4,Ohio,Adams
1131,-1.7176034320490379,2.4442066469858545,4031,5,Ohio,Adams
1132,2.9473433173854184,-0.49157531223355744,4943,3,Ohio,Adams
1133,1.1870701992141717,-4.24538661675375,3413,4,Ohio,Adams
1134,-2.769451844166212,-0.03271785985208775,3784,5,Ohio,Adams
1135,-3.63062939894418,-3.746971242671817,4317,1,Ohio,Adams
1136,-0.6969222041703191,3.882938818415064,3957,1,Ohio,Adams
1137,-1.5307329134470868,-2.643476128720596,3287,2,Ohio,Adams
1138,6.4272730896382715,-4.531076167067884,4360,5,Ohio,Adams
1139,-1.121355377130501,-3.18251395808125,1067,3,Ohio,Adams
1140,-10.887475773183791,0.5472005671573654,2521,4,Ohio,Adams
1141,-9.635348810193902,-5.921965098202376,4247,3,Ohio,Adams
1142,7.112556021781481,1.6681172443710888,3909,2,Ohio,Adams
1143,-9.026962768700482,-2.0850445201778447,3001,4,Ohio,Adams
1144,2.586984718201201,-0.6727193144337935,4992,2,Ohio,Adams
1145,-3.6102364112562872,-1.519863424279527,1072,3,Ohio,Adams
1146,-3.0185497634149128,8.0562353530976,3692,1,Ohio,Adams
1147,-2.804796696610521,-1.6780214694534041,1263,1,Ohio,Adams
1148,5.32830975675519,2.3809017018521463,4550,5,Ohio,Adams
1149,-3.157050971263788,8.8129159761116,3067,4,Ohio,Adams
1150,-2.1999156970709177,0.7030091929422253,1459,2,Ohio,Adams
1151,-11.184820984396955,6.390383432148557,4332,5,Ohio,Adams
1152,-0.7598569297519804,-0.6101809816916532,3755,1,Ohio,Adams
1153,1.1862550418683577,2.186826543651801,1949,5,Ohio,Adams
1154,-0.5651265160772778,-3.3548323065825625,4689,4,Ohio,Adams
1155,6.387377566520412,-5.448715710547834,1706,4,Ohio,Adams
1156,-1.6689718713186097,-4.8750841622846055,4081,5,Ohio,Adams
1157,-0.20613526328589438,-1.096620447785925,1721,5,Ohio,Adams
1158,7.891024061609073,0.14295362003926537,4740,3,Ohio,Adams
1159,-11.300085136148887,-5.467612508448587,4055,4,Ohio,Adams
1160,-4.734952086796213,-6.513425319983158,4808,5,Ohio,Adams
1161,6.556952512115597,-8.506912481290462,1094,1,Ohio,Adams
1162,3.6167748898664946,7.506836649015865,2571,4,Ohio,Adams
1163,2.0702805930428223,-0.5696271361514742,1452,1,Ohio,Adams
1164,2.99590443678687,-9.58107269747636,3324,5,Ohio,Adams
1165,-0.037602745273867644,-1.0363642521441074,3557,3,Ohio,Adams
1166,7.789584565193628,-1.6370833629413841,3223,3,Ohio,Adams
1167,0.2665550183843073,-6.508693870520406,1996,5,Ohio,Adams
1168,-0.5607973646283286,3.6372461892884953,2886,2,Ohio,Adams
1169,-1.0462479552461403,-2.8294498316216474,1234,4,Ohio,Adams
1170,-0.842816266697684,-0.8348269658239178,1925,1,Ohio,Adams
1171,-8.942103684895207,-2.137249306105516,4620,2,Ohio,Adams
1172,2.6240383267800595,-0.8144583476398045,1187,3,Ohio,Adams
1173,-2.782638402699964,3.070131750033277,3136,4,Ohio,Adams
1174,8.931490587162436,1.422682620038349,2929,5,Ohio,Adams
1175,-2.4539028235305373,-2.807547310967852,4278,3,Ohio,Adams
1176,0.5255097050539392,5.301952631507663,4123,5,Ohio,Adams
1177,-0.5203868824319935,5.16077235106415,2412,5,Ohio,Adams
1178,-5.75334221065552,-6.852810396108972,1463,1,Ohio,Adams
1179,3.952820971111035,-5.4581979540568994,4832,5,Ohio,Adams
1180,9.430381843360106,-3.4446569147833106,2161,4,Ohio,Adams
1181,-2.088663317959069,5.100336892676299,4551,3,Ohio,Adams
1182,-3.8028727135125338,-1.7308528031212584,3229,3,Ohio,Adams
1183,-4.130172386332244,-3.2876853282762073,2775,1,Ohio,Adams
1184,-13.354171359904049,-1.1359747980276502,4931,4,Ohio,Adams
1185,-3.066878862218075,-1.8965710706862207,3835,3,Ohio,Adams
1186,-0.4940113039500562,-1.623914622694357,2317,5,Ohio,Adams
1187,4.328547551081696,-5.278549801821405,2899,3,Ohio,Adams
1188,3.760286446899567,-4.1726349834701,2491,5,Ohio,Adams
1189,-4.498994494620154,-2.0686447272192034,3065,2,Ohio,Adams
1190,-3.66093796864333,4.526303042992329,3186,1,Ohio,Adams
1191,4.743431833686634,4.156645189913063,2769,4,Ohio,Adams
1192,-3.040783382437275,2.6627468556994986,1315,1,Ohio,Adams
1193,-5.060177238533702,0.4533047776679835,1398,2,Ohio,Adams
1194,6.355110696605635,-11.447502304279586,1060,5,Ohio,Adams
1195,4.225514002303804,6.121469445640068,2840,3,Ohio,Adams
1196,-1.8872492493544533,3.4720487212401308,2279,5,Ohio,Adams
1197,-5.562664686672004,-2.4772774399616235,1027,1,Ohio,Adams
1198,-14.071281915468255,-3.5935334851162097,1466,5,Ohio,Adams
1199,1.5382216334483436,-0.2557118927543647,3309,2,Ohio,Adams
1200,-7.378218335313081,-0.8211598092798857,2197,3,Ohio,Adams
1201,-13.776392054844512,-3.7706935393427785,2156,1,Ohio,Adams
1202,7.5089231640941065,4.975922102505143,3984,4,Ohio,Adams
1203,1.8878067460593302,-3.6202136341582896,3530,3,Ohio,Adams
1204,-8.834049158701792,-0.0005151637099202189,4525,3,Ohio,Adams
1205,-9.286408297755553,-5.817006005595373,2417,2,Ohio,Adams
1206,3.225770693029718,-2.0211571699399182,4105,2,Ohio,Adams
1207,-7.267823699215221,3.3290646385976386,4156,4,Ohio,Adams
1208,5.7768992051673,-0.8297214188596234,3344,2,Ohio,Adams
1209,1.6987558757569317,-3.3476533242898503,2367,4,Ohio,Adams
1210,1.219579123400941,-8.79270457079739,1427,2,Ohio,Adams
1211,0.4281727336858019,-2.3639653673501924,2460,1,Ohio,Adams
1212,-0.8512947678565292,-2.4186145647564077,4791,2,Ohio,Adams
1213,3.283067195062663,1.9333837084303953,2543,4,Ohio,Adams
1214,-4.72448217509363,4.2888754405481935,3421,1,Ohio,Adams
1215,-1.4842881593936919,-5.874283754838565,3733,3,Ohio,Adams
1216,2.5116795260631744,2.2067622058893153,3214,4,Ohio,Adams
1217,1.3779383115167665,-4.874944992751438,3864,3,Ohio,Adams
1218,-9.169920831611961,3.597351332108074,1920,4,Ohio,Adams
1219,-5.002458003825584,-2.7471821697014605,3263,5,Ohio,Adams
1220,-0.48317896748507283,1.2291163398868665,4013,3,Ohio,Adams
1221,-4.448088254239382,5.195317884319995,1381,1,Ohio,Adams
1222,8.64795136584,-7.814680706933277,2612,4,Ohio,Adams
1223,-4.358919168524677,-0.4125656785164695,1212,2,Ohio,Adams
1224,-2.973310685460145,5.309578585633322,2790,2,Ohio,Adams
1225,2.616581069063823,2.1164865571683937,2804,2,Ohio,Adams
1226,-0.016803540590505373,7.66376543483584,4420,2,Ohio,Adams
1227,-2.8716467432286152,-2.9849922650085414,1547,5,Ohio,Adams
1228,-6.5389611732844894,3.3408418625428693,3517,3,Ohio,Adams
1229,-0.19091565561940294,1.8737607643899024,2925,4,Ohio,Adams
1230,4.234578642270356,-0.7976468366049548,1294,1,Ohio,Adams
1231,0.8745713445893717,-5.0492782321198515,2972,3,Ohio,Adams
1232,-6.669101128736734,-0.10507054820808881,3129,2,Ohio,Adams
1233,8.420649741860265,6.735040407399992,2207,4,Ohio,Adams
1234,-10.679467340215366,3.999523242413045,1252,4,Ohio,Adams
1235,-11.496113850816734,0.9536643176267598,1500,5,Ohio,Adams
1236,3.76334334674337,-2.975668974710391,3369,2,Ohio,Adams
1237,-0.6449571283838593,-6.630050073843939,2203,1,Ohio,Adams
1238,-5.296991277824242,-1.7961193982413712,4852,4,Ohio,Adams
1239,-8.591424365331978,-4.6359484228874095,1008,3,Ohio,Adams
1240,11.92479903568179,-2.4236391585720174,3755,3,Ohio,Adams
1241,-1.2974547670673484,3.410511743999254,1573,2,Ohio,Adams
1242,1.2052070250746287,3.900964232465351,4748,3,Ohio,Adams
1243,-0.09268941657091045,3.3487102333254475,4213,4,Ohio,Adams
1244,0.6088477463869477,1.1766169067248926,3775,5,Ohio,Adams
1245,1.2405667631488355,-3.1191854156924945,3375,5,Ohio,Adams
1246,2.3945440585292577,0.7559920674063285,4495,4,Ohio,Adams
1247,-4.251334404564036,-7.906832244671449,4125,5,Ohio,Adams
1248,-3.7498519181110677,3.4161842212044515,1606,1,Ohio,Adams
1249,-12.446136850153408,-5.397371668192762,2828,2,Ohio,Adams
1250,-6.681826439009237,4.336546196159379,3990,5,Ohio,Adams
1251,-0.37332322131971063,-3.534178568695277,2992,3,Ohio,Adams
1252,4.270140253016143,7.93245689738105,4914,5,Ohio,Adams
1253,1.5942371582571044,-2.0554318858650675,2541,4,Ohio,Adams
1254,-4.044154063267583,-1.462788788167765,3087,1,Ohio,Adams
1255,-9.579037472510926,2.049600919640339,4714,5,Ohio,Adams
1256,-18.664154872564602,-6.3674644754793475,1275,5,Ohio,Adams
1257,4.910403848684794,-0.12560096483686212,3617,2,Ohio,Adams
1258,-5.535373919060898,-5.021132286278942,2539,3,Ohio,Adams
1259,-4.690790037224356,1.707403011817033,2530,3,Ohio,Adams
1260,-1.2105561925515878,0.9990254944498695,1600,3,Ohio,Adams
1261,-10.43336028435134,-0.10267918727833336,4402,4,Ohio,Adams
1262,-4.0986930806692214,3.9447293154171383,3390,2,Ohio,Adams
1263,10.140831698619845,-0.4260118654080638,2537,5,Ohio,Adams
1264,1.0323216314640566,-9.779065823903895,2427,4,Ohio,Adams
1265,0.15549493908073853,-4.012865217341778,3332,1,Ohio,Adams
1266,-11.49496686789055,-4.838326232658659,4451,3,Ohio,Adams
1267,11.461611367495841,1.6535435562873846,4954,5,Ohio,Adams
1268,-10.536769451758056,-1.809439821299081,4229,4,Ohio,Adams
1269,9.533948532666392,-3.572116241719963,4937,1,Ohio,Adams
1270,-14.690336091126845,-4.253810123011124,3070,1,Ohio,Adams
1271,6.432192632346522,-2.3664697357593942,2927,3,Ohio,Adams
1272,7.708325614001353,0.6873602530453395,2160,2,Ohio,Adams
1273,-6.946454727967008,2.558026733332236,1878,3,Ohio,Adams
1274,0.5354822336372966,-0.8499747984792437,2648,4,Ohio,Adams
1275,1.28488343262799,-2.771515459432431,1681,1,Ohio,Adams
1276,-6.8827668993878355,-0.8429944715912354,1989,5,Ohio,Adams
1277,-10.694705664421582,-5.8443984947407515,3771,5,Ohio,Adams
1278,-9.906304058844592,-2.8316911882926887,2046,2,Ohio,Adams
1279,1.2460493197588458,4.714451830188333,2769,4,Ohio,Adams
1280,-2.5106936151164345,3.288817714731609,2864,1,Ohio,Adams
1281,-5.385806199812962,7.945853380943044,4761,1,Ohio,Adams
1282,3.8006080669987607,-3.9328074500672545,1583,1,Ohio,Adams
1283,1.0484074563488663,9.400970740237087,1064,5,Ohio,Adams
1284,-6.5327763581938,-3.0274049720042693,4100,1,Ohio,Adams
1285,-9.207209114104336,-3.612609638667087,4269,2,Ohio,Adams
1286,1.1395704321284614,0.18799045946088855,3451,2,Ohio,Adams
1287,-5.225500211348371,0.9652145897724971,3289,1,Ohio,Adams
1288,-1.4047708248109854,-0.223038291176184,3311,2,Ohio,Adams
1289,7.4577938357663065,-1.3102988694367799,1572,2,Ohio,Adams
1290,1.0139694404486779,7.247305482150638,3747,3,Ohio,Adams
1291,-7.173601998519421,-5.791774024725586,3854,2,Ohio,Adams
1292,-1.0360328610813632,-5.3861971086650815,1360,4,Ohio,Adams
1293,-7.7158697168923265,-0.14864826705165546,1985,4,Ohio,Adams
1294,7.651132935692342,-1.3892238990494619,1645,1,Ohio,Adams
1295,-5.369472497619325,-0.7963462035591902,2827,2,Ohio,Adams
1296,-0.7563755181582881,8.271526097540994,1216,2,Ohio,Adams
1297,-0.15360455192340794,5.686716480062008,3166,2,Ohio,Adams
1298,-1.0444971897577853,1.5730709085909895,1522,5,Ohio,Adams
1299,-13.751293730819231,-4.063461919394641,4900,3,Ohio,Adams
1300,-10.678526383899971,0.0204136799544663,2131,5,Ohio,Adams
1301,-4.71410165341455,-7.967316069637017,1201,1,Ohio,Adams
1302,-0.0834090000108163,-4.395371364517343,1698,4,Ohio,Adams
1303,-2.8266752857146242,1.9989988752201193,1789,3,Ohio,Adams
1304,-7.7428848389061,-4.757897033751156,1272,4,Ohio,Adams
1305,-10.090545914730205,-3.456236908925351,2069,4,Ohio,Adams
1306,-4.409345266996062,-0.10313846590945008,2651,5,Ohio,Adams
1307,-4.810856268078339,-12.749854977037568,4044,2,Ohio,Adams
1308,1.0770187455565399,-0.14948372851982183,4280,3,Ohio,Adams
1309,-3.9579107729499086,0.25408510121080674,4434,5,Ohio,Adams
1310,1.616245938575977,1.2713038358700892,1902,1,Ohio,Adams
1311,-5.567898618322433,5.730640804028625,1437,3,Ohio,Adams
1312,-3.5357460152856097,-3.065146183021717,3729,3,Ohio,Adams
1313,-4.088278277855716,-1.823419289520709,2817,1,Ohio,Adams
1314,-6.694201801412539,-4.143781346152652,1244,3,Ohio,Adams
1315,1.7507119386023815,-3.4835391729436456,2442,4,Ohio,Adams
1316,-6.881575982567043,-3.8892176051341094,1067,5,Ohio,Adams
1317,-5.129849059823714,-3.877348817520971,4323,1,Ohio,Adams
1318,-2.4387178756891834,-8.843474364975126,2686,1,Ohio,Adams
1319,-9.78427793574044,-5.566833829234327,3141,4,Ohio,Adams
1320,-3.9496097499229945,2.1835066282701305,4764,2,Ohio,Adams
1321,-6.2678381584567315,-2.3607334376638303,1408,1,Ohio,Adams
1322,-4.328925154893497,-2.9686007282983486,2969,1,Ohio,Adams
1323,-2.359568016026544,-2.739847573124824,3849,3,Ohio,Adams
1324,-6.799481738843989,0.2551652077793436,3019,3,Ohio,Adams
1325,-3.3204546789221334,-6.308656162021541,4416,4,Ohio,Adams
1326,5.852012514113075,2.642479540483208,4366,5,Ohio,Adams
1327,-2.154791349526923,-9.317944534796785,2099,2,Ohio,Adams
1328,4.871573038115349,3.071149422383499,1702,5,Ohio,Adams
1329,0.07896665204056408,0.7066982380834559,1618,2,Ohio,Adams
1330,2.644963658912898,-9.236319459469998,4800,1,Ohio,Adams
1331,-6.646753812624955,-0.6537340469517032,4001,3,Ohio,Adams
1332,-1.3705570094869237,0.5998749143742379,4825,5,Ohio,Adams
1333,-1.1965224643071446,-5.776694040696076,2543,5,Ohio,Adams
1334,-5.6757544332496135,-1.2623859460033957,3148,2,Ohio,Adams
1335,-6.936969945765691,-7.066940742092739,2675,3,Ohio,Adams
1336,-10.94159232744379,2.4715067480389297,4200,1,Ohio,Adams
1337,6.9768378217097915,1.816142019584095,1420,5,Ohio,Adams
1338,-7.834417336114986,-1.0566520494021152,1005,5,Ohio,Adams
1339,6.077326439333801,-11.20534930189477,3057,1,Ohio,Adams
1340,-4.804959041947121,-1.2364184799046845,1889,4,Ohio,Adams
1341,-7.174959798348404,-1.7130531966410407,4653,1,Ohio,Adams
1342,1.735114841829986,-3.6885244698597672,1682,3,Ohio,Adams
1343,-5.787151650481142,-6.830944263308351,3318,1,Ohio,Adams
1344,1.4107535135456617,-4.366109536894822,2110,1,Ohio,Adams
1345,-3.9968705891132577,-2.9697123913279464,2318,1,Ohio,Adams
1346,0.8825469767067204,-1.4218365125397292,2313,2,Ohio,Adams
1347,-7.80911638344263,1.634826155482164,2059,2,Ohio,Adams
1348,2.9881063479086096,1.5110376129838854,4720,4,Ohio,Adams
1349,0.9278360959780274,-0.18917688664101928,4551,1,Ohio,Adams
1350,-7.51790414037597,-5.11446584614219,1002,1,Ohio,Adams
1351,13.85761432608845,-0.20056201487906333,3999,1,Ohio,Adams
1352,1.240738158402964,1.6287153384377953,3084,3,Ohio,Adams
1353,11.742802423183232,1.761912884006878,2980,3,Ohio,Adams
1354,7.601606912492555,2.8358064981239055,1020,3,Ohio,Adams
1355,-3.133008681306703,-10.28826885128542,3963,2,Ohio,Adams
1356,-4.473630527627257,-6.772614446268871,3157,2,Ohio,Adams
1357,-4.420755100524808,-2.5724221711850737,2694,3,Ohio,Adams
1358,-12.98017130256686,2.135307667195781,1329,3,Ohio,Adams
1359,-6.175010716097284,2.372431800166676,4988,4,Ohio,Adams
1360,-0.5194038561201766,-3.5099813947392176,4233,3,Ohio,Adams
1361,7.155745365308849,7.320821336836612,2895,3,Ohio,Adams
1362,-6.636631297869212,-8.449399008520157,3018,5,Ohio,Adams
1363,3.2923395961780635,-2.3007487155525097,2618,2,Ohio,Adams
1364,-9.515560049019914,1.7674396508868822,1740,5,Ohio,Adams
1365,-5.517920151266794,-2.857868762992571,3226,1,Ohio,Adams
1366,-4.745843565737156,-4.755666035648698,1291,1,Ohio,Adams
1367,0.23086648898496076,3.8493552928697365,1190,4,Ohio,Adams
